CMDLINE python run_simulation.py --data_path ../accelerometer_2020-04-03T160405505Z.csv --video_path ../out_video_2020-04-03T160405505Z_512.avi --info_path ../frame_index_2020-04-03T160405505Z.csv --verbose --save_file
MEM 1.304688 1588685488.1864
MEM 15.339844 1588685488.2892
MEM 19.707031 1588685488.3896
MEM 37.191406 1588685488.4899
MEM 51.136719 1588685488.5903
MEM 60.566406 1588685488.6907
MEM 67.250000 1588685488.7910
MEM 81.222656 1588685488.8914
MEM 96.687500 1588685488.9918
MEM 101.906250 1588685489.0922
MEM 108.148438 1588685489.1926
MEM 117.546875 1588685489.2930
MEM 135.148438 1588685489.3934
MEM 157.707031 1588685489.4938
MEM 218.132812 1588685489.5942
MEM 286.613281 1588685489.6946
MEM 356.738281 1588685489.7950
MEM 425.058594 1588685489.8953
MEM 491.832031 1588685489.9958
MEM 559.121094 1588685490.0962
MEM 626.410156 1588685490.1965
MEM 693.441406 1588685490.2970
MEM 718.511719 1588685490.3975
MEM 718.511719 1588685490.4982
MEM 718.511719 1588685490.5991
MEM 718.511719 1588685490.6999
MEM 718.511719 1588685490.8007
MEM 718.511719 1588685490.9015
MEM 718.511719 1588685491.0022
MEM 718.511719 1588685491.1031
MEM 718.511719 1588685491.2040
MEM 718.511719 1588685491.3052
MEM 718.511719 1588685491.4059
MEM 718.511719 1588685491.5066
MEM 718.511719 1588685491.6073
MEM 718.511719 1588685491.7081
MEM 718.511719 1588685491.8089
MEM 718.511719 1588685491.9096
MEM 718.511719 1588685492.0104
MEM 718.511719 1588685492.1113
MEM 718.511719 1588685492.2121
MEM 718.511719 1588685492.3128
MEM 718.511719 1588685492.4135
MEM 718.511719 1588685492.5143
MEM 718.511719 1588685492.6150
MEM 718.511719 1588685492.7159
MEM 718.511719 1588685492.8167
MEM 718.511719 1588685492.9174
MEM 718.511719 1588685493.0181
MEM 718.511719 1588685493.1189
MEM 718.511719 1588685493.2198
MEM 718.511719 1588685493.3207
MEM 718.511719 1588685493.4215
MEM 718.511719 1588685493.5223
MEM 718.511719 1588685493.6230
MEM 718.511719 1588685493.7239
MEM 718.511719 1588685493.8248
MEM 718.511719 1588685493.9255
MEM 718.511719 1588685494.0262
MEM 718.511719 1588685494.1271
MEM 718.511719 1588685494.2281
MEM 718.511719 1588685494.3289
MEM 718.511719 1588685494.4297
MEM 718.511719 1588685494.5305
MEM 718.511719 1588685494.6315
MEM 718.511719 1588685494.7323
MEM 718.511719 1588685494.8331
MEM 718.511719 1588685494.9340
MEM 718.511719 1588685495.0349
MEM 718.511719 1588685495.1357
MEM 718.511719 1588685495.2364
MEM 718.511719 1588685495.3372
MEM 718.511719 1588685495.4379
MEM 718.511719 1588685495.5387
MEM 718.511719 1588685495.6394
MEM 718.511719 1588685495.7402
MEM 718.511719 1588685495.8410
MEM 718.511719 1588685495.9417
MEM 718.511719 1588685496.0424
MEM 718.511719 1588685496.1433
MEM 718.511719 1588685496.2442
MEM 718.511719 1588685496.3451
MEM 718.511719 1588685496.4457
MEM 718.511719 1588685496.5465
MEM 718.511719 1588685496.6474
MEM 718.511719 1588685496.7481
MEM 718.511719 1588685496.8489
MEM 718.511719 1588685496.9497
MEM 718.511719 1588685497.0508
MEM 718.511719 1588685497.1515
MEM 718.511719 1588685497.2523
MEM 718.511719 1588685497.3531
MEM 718.511719 1588685497.4538
MEM 718.511719 1588685497.5546
MEM 718.511719 1588685497.6555
MEM 718.511719 1588685497.7564
MEM 718.511719 1588685497.8574
MEM 718.511719 1588685497.9582
MEM 718.511719 1588685498.0590
