CMDLINE python run_simulation.py --data_path ../accelerometer_2020-04-03T160405505Z.csv --video_path ../out_video_2020-04-03T160405505Z_512.avi --info_path ../frame_index_2020-04-03T160405505Z.csv --speed 1 --verbose
MEM 1.312500 1589299680.6208
MEM 13.875000 1589299680.7216
MEM 15.441406 1589299680.8221
MEM 22.101562 1589299680.9225
MEM 30.625000 1589299681.0231
MEM 36.500000 1589299681.1237
MEM 40.949219 1589299681.2243
MEM 48.273438 1589299681.3246
MEM 55.789062 1589299681.4250
MEM 61.597656 1589299681.5256
MEM 67.582031 1589299681.6260
MEM 73.410156 1589299681.7267
MEM 76.500000 1589299681.8274
MEM 80.867188 1589299681.9280
MEM 88.925781 1589299682.0285
MEM 96.933594 1589299682.1288
MEM 100.855469 1589299682.2294
MEM 102.503906 1589299682.3298
MEM 109.222656 1589299682.4302
MEM 116.503906 1589299682.5306
MEM 122.511719 1589299682.6310
MEM 140.628906 1589299682.7314
MEM 142.875000 1589299682.8320
MEM 146.269531 1589299682.9325
MEM 185.394531 1589299683.0330
MEM 247.777344 1589299683.1334
MEM 314.035156 1589299683.2338
MEM 378.488281 1589299683.3342
MEM 441.652344 1589299683.4346
MEM 506.878906 1589299683.5350
MEM 576.230469 1589299683.6354
MEM 645.582031 1589299683.7358
MEM 715.449219 1589299683.8362
MEM 717.519531 1589299683.9371
MEM 717.519531 1589299684.0379
MEM 717.519531 1589299684.1386
MEM 717.519531 1589299684.2394
MEM 717.519531 1589299684.3401
MEM 717.519531 1589299684.4408
MEM 717.519531 1589299684.5417
MEM 717.519531 1589299684.6424
MEM 717.523438 1589299684.7432
MEM 717.550781 1589299684.8440
MEM 717.550781 1589299684.9449
MEM 717.550781 1589299685.0456
MEM 717.550781 1589299685.1463
MEM 717.550781 1589299685.2471
MEM 717.550781 1589299685.3479
MEM 717.550781 1589299685.4488
MEM 717.550781 1589299685.5496
MEM 717.550781 1589299685.6504
MEM 717.550781 1589299685.7513
MEM 717.550781 1589299685.8520
MEM 717.550781 1589299685.9528
MEM 717.550781 1589299686.0536
MEM 717.550781 1589299686.1545
MEM 717.550781 1589299686.2554
MEM 717.550781 1589299686.3561
MEM 717.550781 1589299686.4569
MEM 717.550781 1589299686.5578
MEM 717.550781 1589299686.6588
MEM 717.550781 1589299686.7598
MEM 717.550781 1589299686.8608
MEM 717.550781 1589299686.9617
MEM 717.550781 1589299687.0625
MEM 717.550781 1589299687.1635
MEM 717.550781 1589299687.2642
MEM 717.550781 1589299687.3649
MEM 717.550781 1589299687.4658
MEM 717.550781 1589299687.5666
MEM 717.550781 1589299687.6676
MEM 717.550781 1589299687.7685
MEM 717.550781 1589299687.8692
MEM 717.550781 1589299687.9699
MEM 717.550781 1589299688.0709
MEM 717.550781 1589299688.1718
MEM 717.550781 1589299688.2729
MEM 717.550781 1589299688.3738
MEM 717.550781 1589299688.4746
MEM 717.550781 1589299688.5756
MEM 717.550781 1589299688.6763
MEM 717.550781 1589299688.7773
MEM 717.550781 1589299688.8782
MEM 717.550781 1589299688.9792
MEM 717.550781 1589299689.0802
MEM 717.550781 1589299689.1810
MEM 717.550781 1589299689.2819
MEM 717.550781 1589299689.3826
MEM 717.550781 1589299689.4836
MEM 717.550781 1589299689.5847
MEM 717.550781 1589299689.6858
MEM 717.550781 1589299689.7867
MEM 717.550781 1589299689.8874
MEM 717.550781 1589299689.9884
MEM 717.550781 1589299690.0893
MEM 717.550781 1589299690.1901
MEM 717.550781 1589299690.2909
MEM 717.550781 1589299690.3916
MEM 717.550781 1589299690.4924
MEM 717.550781 1589299690.5935
MEM 717.550781 1589299690.6945
MEM 717.550781 1589299690.7954
MEM 717.550781 1589299690.8965
MEM 717.550781 1589299690.9974
MEM 717.550781 1589299691.0983
MEM 717.550781 1589299691.1992
MEM 717.550781 1589299691.2999
MEM 717.550781 1589299691.4007
MEM 717.550781 1589299691.5016
MEM 717.550781 1589299691.6024
MEM 717.550781 1589299691.7032
MEM 717.550781 1589299691.8039
MEM 717.550781 1589299691.9047
MEM 717.550781 1589299692.0055
MEM 717.550781 1589299692.1059
MEM 717.550781 1589299692.2063
MEM 717.550781 1589299692.3072
MEM 717.550781 1589299692.4079
MEM 717.550781 1589299692.5090
MEM 717.550781 1589299692.6100
MEM 717.550781 1589299692.7108
MEM 717.550781 1589299692.8118
MEM 717.550781 1589299692.9127
MEM 717.550781 1589299693.0135
MEM 717.550781 1589299693.1143
MEM 717.550781 1589299693.2152
MEM 717.550781 1589299693.3162
MEM 717.550781 1589299693.4172
MEM 717.550781 1589299693.5180
MEM 717.550781 1589299693.6189
MEM 717.550781 1589299693.7199
MEM 717.550781 1589299693.8209
MEM 717.550781 1589299693.9220
MEM 717.550781 1589299694.0229
