CMDLINE python run_simulation.py --data_path ../accelerometer_2020-04-03T160405505Z.csv --video_path ../out_video_2020-04-03T160405505Z_512.avi --info_path ../frame_index_2020-04-03T160405505Z.csv --speed 1 --verbose
MEM 1.437500 1589300152.3891
MEM 15.265625 1589300152.4896
MEM 20.707031 1589300152.5899
MEM 38.343750 1589300152.6903
MEM 51.300781 1589300152.7907
MEM 60.503906 1589300152.8911
MEM 66.804688 1589300152.9915
MEM 80.867188 1589300153.0919
MEM 97.875000 1589300153.1922
MEM 102.320312 1589300153.2926
MEM 109.597656 1589300153.3930
MEM 122.496094 1589300153.4933
MEM 142.832031 1589300153.5937
MEM 187.187500 1589300153.6941
MEM 257.722656 1589300153.7945
MEM 326.816406 1589300153.8949
MEM 393.074219 1589300153.9954
MEM 460.105469 1589300154.0957
MEM 532.035156 1589300154.1961
MEM 604.480469 1589300154.2965
MEM 676.925781 1589300154.3968
MEM 718.644531 1589300154.4973
MEM 718.644531 1589300154.5980
MEM 718.644531 1589300154.6987
MEM 718.644531 1589300154.7994
MEM 718.644531 1589300154.9001
MEM 718.644531 1589300155.0009
MEM 718.675781 1589300155.1017
MEM 718.675781 1589300155.2024
MEM 718.675781 1589300155.3031
MEM 718.675781 1589300155.4039
MEM 718.675781 1589300155.5046
MEM 718.675781 1589300155.6053
MEM 718.675781 1589300155.7059
MEM 718.675781 1589300155.8066
MEM 718.675781 1589300155.9074
MEM 718.675781 1589300156.0082
MEM 718.675781 1589300156.1089
MEM 718.675781 1589300156.2096
MEM 718.675781 1589300156.3103
MEM 718.675781 1589300156.4110
MEM 718.675781 1589300156.5119
MEM 718.675781 1589300156.6128
MEM 718.675781 1589300156.7136
MEM 718.675781 1589300156.8142
MEM 718.675781 1589300156.9150
MEM 718.675781 1589300157.0157
MEM 718.675781 1589300157.1165
MEM 718.675781 1589300157.2174
MEM 718.675781 1589300157.3181
MEM 718.675781 1589300157.4188
MEM 718.675781 1589300157.5199
MEM 718.675781 1589300157.6209
MEM 718.675781 1589300157.7217
MEM 718.675781 1589300157.8224
MEM 718.675781 1589300157.9231
MEM 718.675781 1589300158.0240
MEM 718.675781 1589300158.1247
MEM 718.675781 1589300158.2257
MEM 718.675781 1589300158.3265
MEM 718.675781 1589300158.4272
MEM 718.675781 1589300158.5282
MEM 718.675781 1589300158.6291
MEM 718.675781 1589300158.7298
MEM 718.675781 1589300158.8306
MEM 718.675781 1589300158.9313
MEM 718.675781 1589300159.0321
MEM 718.675781 1589300159.1330
MEM 718.675781 1589300159.2338
MEM 718.675781 1589300159.3346
MEM 718.675781 1589300159.4355
MEM 718.675781 1589300159.5363
MEM 718.675781 1589300159.6374
MEM 718.675781 1589300159.7382
MEM 718.675781 1589300159.8390
MEM 718.675781 1589300159.9398
MEM 718.675781 1589300160.0406
MEM 718.675781 1589300160.1414
MEM 718.675781 1589300160.2420
MEM 718.675781 1589300160.3428
MEM 718.675781 1589300160.4435
MEM 718.675781 1589300160.5442
MEM 718.675781 1589300160.6450
MEM 718.675781 1589300160.7457
MEM 718.675781 1589300160.8465
MEM 718.675781 1589300160.9474
MEM 718.675781 1589300161.0483
MEM 718.675781 1589300161.1490
MEM 718.675781 1589300161.2498
MEM 718.675781 1589300161.3504
MEM 718.675781 1589300161.4511
MEM 718.675781 1589300161.5519
MEM 718.675781 1589300161.6526
MEM 718.675781 1589300161.7534
MEM 718.675781 1589300161.8542
MEM 718.675781 1589300161.9550
MEM 718.675781 1589300162.0558
MEM 718.675781 1589300162.1567
MEM 718.675781 1589300162.2576
MEM 718.675781 1589300162.3585
MEM 718.675781 1589300162.4594
MEM 718.675781 1589300162.5604
MEM 718.675781 1589300162.6612
MEM 718.675781 1589300162.7616
MEM 718.675781 1589300162.8620
MEM 718.675781 1589300162.9626
MEM 718.675781 1589300163.0634
MEM 718.675781 1589300163.1643
MEM 718.675781 1589300163.2653
MEM 718.675781 1589300163.3661
MEM 718.675781 1589300163.4670
MEM 718.675781 1589300163.5676
MEM 718.675781 1589300163.6685
MEM 718.675781 1589300163.7695
MEM 718.675781 1589300163.8704
MEM 718.675781 1589300163.9714
MEM 718.675781 1589300164.0722
MEM 718.675781 1589300164.1731
MEM 718.675781 1589300164.2739
MEM 718.675781 1589300164.3747
MEM 718.675781 1589300164.4754
MEM 718.675781 1589300164.5763
MEM 718.675781 1589300164.6770
MEM 718.675781 1589300164.7778
MEM 718.675781 1589300164.8788
MEM 718.675781 1589300164.9796
MEM 718.675781 1589300165.0806
MEM 718.675781 1589300165.1816
MEM 718.675781 1589300165.2824
MEM 718.675781 1589300165.3832
MEM 718.675781 1589300165.4841
MEM 718.675781 1589300165.5849
MEM 718.675781 1589300165.6857
MEM 718.675781 1589300165.7866
MEM 718.675781 1589300165.8876
MEM 718.675781 1589300165.9886
