CMDLINE python run_simulation.py --data_path ./simulate/data/accelerometer_2020-03-06T111304369Z.csv --speed 5 --verbose
MEM 1.449219 1584711646.2355
MEM 15.644531 1584711646.3361
MEM 20.867188 1584711646.4365
MEM 37.535156 1584711646.5369
MEM 49.593750 1584711646.6373
MEM 59.679688 1584711646.7377
MEM 65.691406 1584711646.8381
MEM 71.593750 1584711646.9385
MEM 76.531250 1584711647.0389
MEM 76.531250 1584711647.1395
MEM 83.789062 1584711647.2401
MEM 91.636719 1584711647.3404
MEM 107.261719 1584711647.4409
MEM 111.863281 1584711647.5412
MEM 122.644531 1584711647.6416
MEM 125.542969 1584711647.7420
MEM 125.542969 1584711647.8427
MEM 125.542969 1584711647.9431
MEM 125.542969 1584711648.0435
MEM 125.542969 1584711648.1442
MEM 125.542969 1584711648.2446
MEM 125.542969 1584711648.3450
MEM 125.542969 1584711648.4454
MEM 125.542969 1584711648.5458
MEM 125.542969 1584711648.6462
MEM 125.542969 1584711648.7465
MEM 125.542969 1584711648.8470
MEM 125.542969 1584711648.9474
MEM 125.542969 1584711649.0478
MEM 125.542969 1584711649.1483
MEM 125.542969 1584711649.2488
MEM 125.542969 1584711649.3493
MEM 126.062500 1584711649.4497
MEM 126.320312 1584711649.5501
MEM 126.320312 1584711649.6506
MEM 126.320312 1584711649.7511
MEM 126.320312 1584711649.8516
MEM 126.320312 1584711649.9522
MEM 126.320312 1584711650.0526
MEM 126.320312 1584711650.1532
MEM 126.320312 1584711650.2538
MEM 126.320312 1584711650.3542
MEM 126.320312 1584711650.4546
MEM 126.320312 1584711650.5550
MEM 126.320312 1584711650.6581
MEM 126.320312 1584711650.7587
MEM 126.320312 1584711650.8591
MEM 126.351562 1584711650.9602
MEM 126.351562 1584711651.0608
MEM 126.351562 1584711651.1613
MEM 126.351562 1584711651.2619
MEM 126.351562 1584711651.3623
MEM 126.351562 1584711651.4628
MEM 126.351562 1584711651.5632
MEM 126.351562 1584711651.6638
MEM 126.351562 1584711651.7644
MEM 126.351562 1584711651.8648
MEM 126.351562 1584711651.9653
MEM 126.351562 1584711652.0659
MEM 126.351562 1584711652.1665
MEM 126.351562 1584711652.2669
MEM 126.351562 1584711652.3674
MEM 126.351562 1584711652.4679
MEM 126.351562 1584711652.5685
MEM 126.351562 1584711652.6690
MEM 126.351562 1584711652.7694
MEM 126.351562 1584711652.8698
MEM 126.351562 1584711652.9704
MEM 126.351562 1584711653.0726
MEM 126.351562 1584711653.1733
MEM 126.351562 1584711653.2739
MEM 126.351562 1584711653.3743
MEM 126.351562 1584711653.4776
MEM 126.351562 1584711653.5781
MEM 126.351562 1584711653.6785
MEM 126.605469 1584711653.7791
MEM 126.605469 1584711653.8795
MEM 126.605469 1584711653.9801
MEM 126.605469 1584711654.0805
MEM 126.605469 1584711654.1809
MEM 126.605469 1584711654.2814
MEM 126.605469 1584711654.3819
MEM 126.605469 1584711654.4824
MEM 126.605469 1584711654.5830
MEM 126.605469 1584711654.6834
MEM 126.605469 1584711654.7848
MEM 126.605469 1584711654.8863
MEM 126.605469 1584711654.9871
MEM 126.605469 1584711655.0877
MEM 126.605469 1584711655.1882
MEM 126.605469 1584711655.2886
MEM 126.605469 1584711655.3896
MEM 126.605469 1584711655.4901
MEM 126.605469 1584711655.5906
MEM 126.605469 1584711655.6910
MEM 126.605469 1584711655.7919
MEM 126.605469 1584711655.8931
MEM 126.605469 1584711655.9963
MEM 126.605469 1584711656.0967
MEM 126.605469 1584711656.1973
MEM 126.605469 1584711656.2996
MEM 126.863281 1584711656.4002
MEM 126.863281 1584711656.5016
MEM 126.863281 1584711656.6022
MEM 126.863281 1584711656.7027
MEM 126.863281 1584711656.8033
MEM 126.863281 1584711656.9038
MEM 126.863281 1584711657.0044
MEM 126.863281 1584711657.1053
MEM 126.863281 1584711657.2057
MEM 126.863281 1584711657.3062
MEM 126.863281 1584711657.4068
MEM 126.863281 1584711657.5072
MEM 126.863281 1584711657.6201
MEM 126.863281 1584711657.7206
MEM 126.976562 1584711657.8232
MEM 126.976562 1584711657.9237
MEM 126.976562 1584711658.0242
MEM 126.976562 1584711658.1247
MEM 126.996094 1584711658.2252
MEM 126.996094 1584711658.3265
MEM 126.996094 1584711658.4271
MEM 126.996094 1584711658.5275
MEM 126.996094 1584711658.6280
MEM 126.996094 1584711658.7284
MEM 126.996094 1584711658.8289
MEM 127.050781 1584711658.9293
MEM 127.050781 1584711659.0297
MEM 127.050781 1584711659.1302
MEM 127.050781 1584711659.2308
MEM 127.050781 1584711659.3313
MEM 127.050781 1584711659.4319
MEM 127.050781 1584711659.5323
MEM 127.050781 1584711659.6328
MEM 127.050781 1584711659.7337
MEM 127.050781 1584711659.8345
MEM 127.050781 1584711659.9350
MEM 127.050781 1584711660.0354
MEM 127.050781 1584711660.1360
MEM 127.050781 1584711660.2364
MEM 127.050781 1584711660.3370
MEM 127.050781 1584711660.4376
MEM 127.050781 1584711660.5382
MEM 127.050781 1584711660.6390
MEM 127.050781 1584711660.7394
MEM 127.050781 1584711660.8398
MEM 127.050781 1584711660.9403
MEM 127.050781 1584711661.0408
MEM 127.050781 1584711661.1413
MEM 127.050781 1584711661.2418
MEM 127.234375 1584711661.3422
MEM 127.234375 1584711661.4428
MEM 127.234375 1584711661.5441
MEM 127.234375 1584711661.6448
MEM 127.234375 1584711661.7453
MEM 127.234375 1584711661.8457
MEM 127.234375 1584711661.9462
MEM 127.234375 1584711662.0467
MEM 127.609375 1584711662.1471
MEM 127.054688 1584711662.2477
